text_id,word,word_count
794,unnatürlich,4
794,dumme,3
794,würd,3
794,keller,3
794,bringen,3
795,paula,20
795,rhein,5
795,amerikaner,5
795,wiesbaden,5
795,beginnen,5
795,herum,5
795,name,5
795,gloria,5
795,pension,4
795,presse,4
795,deutsche,4
795,schreiben,4
795,deutsch,4
795,satz,4
795,nacht,4
795,vater,4
795,geschichte,4
795,geben,4
795,französisch,4
795,rundfunk,4
796,malina,14
796,cool,12
796,ne,10
796,spielen,5
796,luft,5
796,nennen,4
796,wohnen,4
796,mary,4
796,raus,4
796,drauf,4
796,internat,4
796,pferd,4
796,richtung,4
796,spät,4
796,rauchen,4
796,prozent,4
796,gucken,4
796,schwarz,4
796,langsam,4
796,nen,4
797,scheinen,9
797,langsam,7
797,tier,7
797,okay,7
797,moment,7
797,schreiben,7
797,ginger,6
797,sogar,6
797,angenehm,6
797,gesprächspartner,6
797,plötzlich,6
797,schwester,6
797,einfach,6
797,laut,5
797,eigentlich,5
797,art,5
797,stimme,5
797,wesen,5
797,wasser,5
797,welt,5
798,sarg,14
798,großvater,8
798,erde,8
798,blick,8
798,schwarz,7
798,hell,7
798,loch,6
798,grube,6
798,friedhof,5
798,grab,5
798,schauen,5
798,trauergäste,5
798,freund,4
798,alte,4
798,stimme,4
798,schwarze,4
798,leute,4
798,kies,4
798,glatt,4
798,singen,4
799,hund,25
799,mutter,7
799,verschwinden,6
799,pavillon,6
799,stadt,5
799,bevor,5
799,nacht,5
799,garten,5
799,teich,5
799,nummer,5
799,fremd,5
799,schreien,5
799,laufen,4
799,dose,4
799,zeigen,4
799,helfen,4
799,stillen,4
799,letzt,4
799,stück,4
799,stelle,4
800,flugzeug,9
800,sitz,9
800,pazifik,8
800,hannes,8
800,kugel,7
800,raf,7
800,flug,6
800,wasser,6
800,zeigefinger,5
800,blau,5
800,pilot,5
800,mund,5
800,fest,5
800,wusste,5
800,sterben,5
800,schreien,5
800,bombe,5
800,labor,5
800,brechen,4
800,eigentlich,4
801,feuer,23
801,moment,18
801,nicken,14
801,körper,13
801,worte,13
801,mutter,13
801,luft,10
801,haut,10
801,brennen,10
801,kennen,10
801,spüren,9
801,passieren,9
801,schritte,8
801,vorbei,7
801,tränen,7
801,stecken,7
801,dringen,7
801,kind,7
801,wänden,6
801,stimmen,6
802,mädchen,12
802,maschine,10
802,herr,9
802,sprechen,9
802,österreich,8
802,land,8
802,schauen,7
802,lautsprecher,7
802,verstehen,7
802,drehen,6
802,atmen,6
802,plump,6
802,aufrufen,6
802,beginnen,6
802,fuß,6
802,sessel,5
802,jacke,5
802,wusste,5
802,lift,5
802,luft,5
803,begleitung,15
803,schauen,8
803,genau,6
803,feuer,6
803,plankton,5
803,niederländisch,5
803,alge,5
803,himmel,5
803,beginnen,5
803,wasser,5
803,paar,5
803,bloß,5
803,strand,5
803,spielen,4
803,dorf,4
803,eher,4
803,wussten,4
803,starren,4
803,verbrennen,4
803,fischer,4
804,mantel,9
804,rot,7
804,sandra,7
804,straße,6
804,verstehen,6
804,priester,6
804,flocken,6
804,zittern,6
804,zwang,6
804,kalt,5
804,tragen,5
804,leute,5
804,schön,5
804,warm,5
804,kind,5
804,gucken,4
804,ne,4
804,holen,4
804,schlag,4
804,himmel,4
805,junge,35
805,unten,8
805,bier,8
805,kind,8
805,einfach,8
805,stark,7
805,vater,7
805,schmerz,7
805,wand,6
805,fest,6
805,kurve,6
805,vergessen,6
805,serpentine,6
805,drehen,5
805,gas,5
805,berg,5
805,rufen,5
805,alb,5
805,treten,5
805,versteinerung,5
806,grill,35
806,frosch,10
806,manchmal,7
806,bluse,7
806,schnellen,6
806,polizist,6
806,dame,6
806,hans,6
806,mutter,6
806,pass,6
806,meer,5
806,park,5
806,rot,5
806,essen,5
806,boden,5
806,stecken,5
806,kind,4
806,wohnung,4
806,schwarz,4
806,lächeln,4
807,klopfen,12
807,aufhören,8
807,wand,7
807,atmen,7
807,schwarz,7
807,stillen,7
807,laufen,7
807,schritt,7
807,punkt,6
807,hinein,6
807,fuß,6
807,haut,6
807,mund,6
807,erde,6
807,öffnen,5
807,spüren,5
807,dunkelheit,5
807,hohl,5
807,springen,5
807,drücken,5
808,patient,9
808,schwanz,7
808,bitte,6
808,bevor,5
808,herr,5
808,gelten,5
808,sprechen,4
808,lust,4
808,psychiater,4
808,zahnarzt,4
808,sage,4
808,mund,4
808,lippe,4
808,moment,4
808,anstrengung,3
808,diffizil,3
808,beugen,3
808,öffnen,3
808,lieb,3
808,führen,3
809,claire,28
809,echt,17
809,haut,13
809,schauen,13
809,bernie,8
809,eigentlich,7
809,fühlen,6
809,spiel,6
809,fast,6
809,lächeln,6
809,glatt,6
809,erzählen,5
809,gehirn,5
809,arbeiten,5
809,popcorn,5
809,umgeben,5
809,licht,5
809,rauen,5
809,bse,5
809,beginnen,5
810,bett,15
810,ans,14
810,kind,8
810,you,8
810,of,7
810,the,7
810,blicken,6
810,lässt,5
810,kennen,5
810,letzt,5
810,wort,5
810,ira,5
810,blick,5
810,grund,5
810,märz,5
810,greifen,5
810,schreien,5
810,schließen,4
810,loch,4
810,heft,4
811,mutter,10
811,essen,7
811,beton,7
811,paar,7
811,ramona,6
811,siedlung,6
811,schwarze,6
811,heißen,6
811,schlafen,5
811,joint,5
811,stadt,5
811,land,5
811,kongo,5
811,bringen,5
811,belgisch,5
811,stelle,4
811,wohnung,4
811,weiße,4
811,penner,4
811,zahn,4
812,letzt,8
812,enkelin,7
812,haut,6
812,arbeit,5
812,kleid,5
812,schön,5
812,tür,5
812,geschehen,5
812,hinein,5
812,gerät,4
812,jed,4
812,frage,4
812,gelten,4
812,zimmer,4
812,tragen,4
812,geh,4
812,sterben,4
812,arm,4
812,heißen,4
812,körper,4
813,loch,13
813,moment,11
813,gemeinde,9
813,berg,8
813,fels,5
813,sodass,5
813,erdreich,5
813,beginnen,5
813,nervös,5
813,nächst,5
813,erkennen,5
813,steigen,4
813,stolle,4
813,kind,4
813,bevölkerung,4
813,ding,4
813,tief,4
813,letzt,4
813,stadt,4
813,spüren,4
814,kind,13
814,bruder,9
814,vater,9
814,nicken,8
814,hans,6
814,krieg,5
814,ändern,5
814,august,5
814,probst,5
814,amt,5
814,gehilfe,5
814,gefängnis,5
814,christoph,5
814,hinrichtung,4
814,erwidern,4
814,kennen,4
814,schulter,4
814,entscheiden,4
814,marschieren,4
814,sprechen,4
815,vater,35
815,sterben,9
815,früh,9
815,wohnung,8
815,mutter,7
815,kalt,7
815,kennen,6
815,baum,6
815,neu,6
815,welt,6
815,tot,5
815,manchmal,5
815,falsch,4
815,boden,4
815,tragen,4
815,buch,4
815,paar,4
815,schön,4
815,brauchen,4
815,schreiben,4
816,haken,8
816,bitte,8
816,fliege,8
816,haar,8
816,körper,7
816,spielen,7
816,fisch,6
816,riechen,5
816,wusste,5
816,köpfchen,5
816,zimmer,5
816,tischplatte,5
816,finger,5
816,schüler,5
816,ninas,5
816,kind,5
816,fade,5
816,üben,5
816,tochter,4
816,ton,4
817,meist,11
817,wasser,8
817,skorpion,6
817,körper,5
817,langsam,5
817,vorbei,5
817,höhle,5
817,mund,5
817,bilden,4
817,hervor,4
817,bewegung,4
817,sand,4
817,schlamm,4
817,extremität,4
817,schweben,4
817,seegras,4
817,boden,4
817,unten,4
817,kind,4
817,lässt,3
818,schauen,9
818,rückspiegel,9
818,schweiz,9
818,sage,8
818,starren,7
818,schweizer,7
818,gleiten,6
818,leuchten,6
818,lippe,6
818,nacht,6
818,richtung,6
818,stillen,6
818,fahrgast,5
818,wagen,5
818,glauben,5
818,rot,5
818,foto,5
818,vincent,5
818,streicheln,5
818,zentrale,5
819,genau,8
819,haar,8
819,ritual,7
819,geist,6
819,zuvor,6
819,schale,6
819,plan,5
819,strähne,5
819,sprechen,5
819,bringen,5
819,kamm,5
819,feuer,5
819,jedenfalls,4
819,keinerlei,4
819,inzwischen,4
819,beziehungsweise,4
819,beid,4
819,tonschale,4
819,sonnen,4
819,hünen,4
820,beobachter,26
820,sage,23
820,beckmann,20
820,tür,14
820,schrank,12
820,schauen,11
820,stelle,10
820,hof,8
820,schuh,6
820,bisschen,5
820,bestimmen,5
820,unten,5
820,reichen,5
820,draußen,5
820,fällen,5
820,erzählen,5
820,lächeln,5
820,schreiben,5
820,arbeit,4
820,wahrscheinlich,4
821,schreiben,28
821,vater,26
821,sage,22
821,kind,21
821,mutter,21
821,essen,14
821,is,14
821,tante,13
821,onkel,12
821,großmutter,12
821,dorf,11
821,weinen,11
821,familie,11
821,camp,10
821,zeigen,10
821,wort,9
821,sprechen,9
821,foto,9
821,frage,9
821,sitze,8
822,schreiben,18
822,micha,17
822,öffnen,8
822,mutter,8
822,beginnen,7
822,raum,6
822,rufen,6
822,obwohl,6
822,leid,6
822,amir,6
822,straße,6
822,lesen,5
822,okay,5
822,tragen,5
822,fenster,5
822,nicken,4
822,abseits,4
822,glas,4
822,riechen,4
822,hinein,4
823,kind,11
823,sage,9
823,zimmer,8
823,tür,8
823,sorgerecht,6
823,bringen,5
823,messerblock,5
823,wohnung,5
823,schön,5
823,einfach,5
823,tropfen,5
823,sterben,5
823,kindergarten,4
823,freundin,4
823,heraus,4
823,gemeinsam,4
823,arzt,4
823,reden,4
823,wohnen,4
823,tragen,4
824,ludwig,17
824,andrea,17
824,mutter,11
824,zeigen,8
824,brunnen,7
824,tragen,7
824,hof,6
824,messer,6
824,rotkehlchen,6
824,bevor,6
824,mama,6
824,vogel,5
824,eltern,5
824,jäger,5
824,boden,5
824,foto,5
824,folgen,5
824,vater,5
824,heißen,4
824,hinunter,4
825,mutter,38
825,kartoffel,21
825,huhn,19
825,bauer,18
825,schwer,13
825,wurm,12
825,stillen,11
825,schreiten,11
825,feind,11
825,bruder,10
825,dachboden,9
825,schlagen,9
825,arm,8
825,heulen,8
825,essen,7
825,heben,7
825,knarren,7
825,rennen,7
825,flüstern,6
825,buffet,6
826,gespenst,16
826,raumstation,15
826,arzt,11
826,kuh,11
826,durchsichtig,10
826,körper,10
826,bruder,10
826,kind,10
826,wand,10
826,loch,9
826,erde,8
826,schweben,8
826,kosmonaut,7
826,klinik,6
826,name,5
826,welt,5
826,bewegen,5
826,befinden,5
826,fliegen,5
826,schnellen,5
827,kind,22
827,sprechen,11
827,mädchen,10
827,wald,8
827,moos,8
827,lichtung,8
827,stimme,7
827,sonnen,7
827,fast,7
827,chimären,7
827,tadeusz,7
827,tragen,7
827,herz,6
827,archiv,6
827,kiesel,6
827,woche,6
827,unten,6
827,raum,6
827,monster,5
827,warm,5
828,katze,30
828,schreiben,19
828,lesen,19
828,sonne,18
828,schauen,14
828,welt,14
828,weiss,12
828,warten,11
828,zaun,11
828,schoss,10
828,himmel,10
828,zeitung,10
828,sitze,10
828,wut,10
828,rufe,9
828,schonen,9
828,laufen,9
828,bellen,8
828,wind,8
828,hüfte,8
829,wand,11
829,haut,11
829,mark,11
829,boden,10
829,scherbe,7
829,wasser,7
829,fisch,7
829,faust,7
829,rot,6
829,drücken,6
829,aufregung,6
829,tragen,6
829,finger,5
829,stecken,5
829,tropfen,5
829,zeigen,5
829,atmen,5
829,see,5
829,welle,4
829,stillen,4
830,mutter,40
830,vater,10
830,kind,8
830,singen,8
830,bett,7
830,lieb,6
830,welt,6
830,schreiben,6
830,krieg,6
830,bohne,5
830,flucht,5
830,einfach,5
830,schenken,5
830,nah,5
830,eigentlich,5
830,zimmer,5
830,arm,5
830,herz,4
830,name,4
830,geschichte,4
831,zoo,7
831,affe,7
831,mutter,6
831,tochter,6
831,schauen,6
831,rufen,5
831,schließlich,5
831,herum,5
831,leute,5
831,aktion,5
831,pfleger,5
831,sofort,5
831,baby,4
831,kind,4
831,vorbei,4
831,heben,4
831,pappe,4
831,gehege,4
831,tier,4
831,geben,4
832,insel,9
832,findling,5
832,seite,4
832,sowjetisch,3
832,tauen,3
832,bringen,3
832,dauerhaft,3
832,nich,3
832,eiche,3
832,helfen,3
832,warten,3
832,abholen,2
832,schwedisch,2
832,folgen,2
832,wind,2
832,schatten,2
832,ornithologen,2
832,versuchen,2
832,reißen,2
832,laufen,2
833,lieben,12
833,mutter,12
833,wüten,9
833,liese,8
833,vater,8
833,beginnen,6
833,wusste,6
833,bekommen,6
833,bitte,5
833,erinnern,5
833,fühlen,5
833,verlieben,5
833,drücken,5
833,bringen,5
833,bus,5
833,wein,4
833,eigentlich,4
833,reden,4
833,manchmal,4
833,kind,4
834,lernen,12
834,schreiben,12
834,maschine,10
834,system,10
834,judo,9
834,software,8
834,frei,8
834,welt,8
834,beginnen,8
834,zukunft,7
834,texte,7
834,liess,7
834,sprache,6
834,verstehen,6
834,einfach,5
834,lesen,5
834,gewusst,5
834,funktionieren,5
834,körper,4
834,bringen,4
835,monat,20
835,kind,17
835,essen,14
835,helfen,12
835,paar,11
835,schnellen,10
835,reden,9
835,jesus,8
835,plötzlich,8
835,einfach,7
835,gewiss,7
835,therapeut,7
835,lachen,7
835,leute,6
835,lache,6
835,gewinnen,6
835,bringen,6
835,krieg,6
835,kollegin,5
835,jed,5
836,museum,9
836,farbe,8
836,hängen,7
836,stimme,6
836,schlafen,5
836,langsam,5
836,tragen,5
836,vorbei,5
836,lachen,5
836,vater,5
836,wand,4
836,nacht,4
836,vergehen,4
836,ast,4
836,nase,4
836,wasser,4
836,neu,4
836,sprechen,4
836,schauen,4
836,zeigen,4
837,hund,16
837,gorgo,14
837,welt,9
837,pferd,8
837,wasser,8
837,avatar,7
837,paar,7
837,art,7
837,gefühl,6
837,boden,6
837,blau,6
837,haar,6
837,einfach,6
837,bett,6
837,lachen,6
837,manchmal,6
837,bestimmen,6
837,schauen,5
837,laufen,5
837,fühlen,5
838,pascal,14
838,meer,11
838,dinescu,9
838,stunde,7
838,stadt,7
838,europa,7
838,schwarze,6
838,tomi,6
838,rumänien,6
838,verschwinden,6
838,blicken,5
838,platz,5
838,anschauen,5
838,dichter,5
838,schauen,5
838,raum,5
838,rand,5
838,kalb,5
838,bukarest,5
838,grab,5
839,erzählen,17
839,geschichte,14
839,essen,11
839,glauben,9
839,nicken,9
839,auto,8
839,mutter,7
839,einfach,7
839,genau,7
839,manchmal,7
839,bild,6
839,ding,6
839,buch,5
839,ohr,5
839,stunde,5
839,lesen,5
839,erinnern,5
839,geben,5
839,krieg,5
839,egal,4
840,tier,11
840,freund,11
840,hund,7
840,publikum,6
840,glauben,6
840,einfach,5
840,samt,5
840,rot,5
840,körper,5
840,blut,5
840,schauen,5
840,schießen,5
840,laufen,5
840,oh,4
840,geh,4
840,mund,4
840,park,4
840,drauf,4
840,hinein,4
840,genau,4
841,maus,17
841,sage,16
841,feuer,10
841,tor,9
841,boden,8
841,tief,8
841,fuß,7
841,schauen,7
841,lächeln,7
841,lippe,7
841,trocken,5
841,brennen,5
841,zimmer,5
841,baum,5
841,licht,5
841,schlaf,5
841,luft,5
841,erde,5
841,gift,5
841,stunde,4
-999,mutter,1655
-999,vater,1398
-999,kind,1253
-999,schauen,870
-999,blick,861
-999,einfach,820
-999,wort,808
-999,sprechen,773
-999,wasser,771
-999,beginnen,755
-999,tragen,750
-999,tür,710
-999,glauben,696
-999,arm,692
-999,nacht,688
-999,warten,685
-999,körper,681
-999,bringen,675
-999,seite,675
-999,licht,667
