1,None,None,None,None
3,None,None,None,None
6,None,None,None,None
8,None,None,None,None
9,None,None,None,None
1,None,None,None,None
3,None,None,None,None
6,None,None,None,None
8,None,None,None,None
9,None,None,None,None
11,None,None,None,None
12,None,None,None,None
16,None,None,None,None
17,None,None,None,None
18,None,None,None,None
21,None,None,None,None
24,None,None,None,None
26,None,None,None,None
27,None,None,None,None
30,None,None,None,None
32,None,None,None,None
34,None,None,None,None
39,None,None,None,None
41,None,None,None,None
44,None,None,None,None
45,None,None,None,None
52,None,None,None,None
53,None,None,None,None
54,None,None,None,None
55,None,None,None,None
56,None,None,None,None
57,None,None,None,None
58,None,None,None,None
60,None,None,None,None
62,None,None,None,None
65,None,None,None,None
66,None,None,None,None
67,None,None,None,None
68,None,None,None,None
70,None,None,None,None
74,None,None,None,None
76,None,None,None,None
77,None,None,None,None
78,None,None,None,None
84,None,None,None,None
85,None,None,None,None
88,None,None,None,None
89,None,None,None,None
90,None,None,None,None
91,None,None,None,None
92,None,None,None,None
94,None,None,None,None
95,None,None,None,None
96,None,None,None,None
98,None,None,None,None
99,None,None,None,None
101,None,None,None,None
102,None,None,None,None
106,None,None,None,None
108,None,None,None,None
110,None,None,None,None
112,None,None,None,None
114,None,None,None,None
115,None,None,None,None
116,None,None,None,None
121,None,None,None,None
122,None,None,None,None
127,None,None,None,None
129,None,None,None,None
130,None,None,None,None
131,None,None,None,None
134,None,None,None,None
135,None,None,None,None
136,None,None,None,None
137,None,None,None,None
139,None,None,None,None
140,None,None,None,None
142,None,None,None,None
143,None,None,None,None
145,None,None,None,None
147,None,None,None,None
148,None,None,None,None
151,None,None,None,None
153,None,None,None,None
154,None,None,None,None
160,None,None,None,None
162,None,None,None,None
163,None,None,None,None
164,None,None,None,None
165,None,None,None,None
168,None,None,None,None
1,None,None,None,None
3,None,None,None,None
6,None,None,None,None
8,None,None,None,None
9,None,None,None,None
11,None,None,None,None
12,None,None,None,None
16,None,None,None,None
17,None,None,None,None
18,None,None,None,None
21,None,None,None,None
24,None,None,None,None
26,None,None,None,None
27,None,None,None,None
30,None,None,None,None
32,None,None,None,None
34,None,None,None,None
39,None,None,None,None
41,None,None,None,None
44,None,None,None,None
45,None,None,None,None
52,None,None,None,None
53,None,None,None,None
54,None,None,None,None
55,None,None,None,None
56,None,None,None,None
57,None,None,None,None
58,None,None,None,None
60,None,None,None,None
62,None,None,None,None
65,None,None,None,None
66,None,None,None,None
67,None,None,None,None
68,None,None,None,None
70,None,None,None,None
74,None,None,None,None
76,None,None,None,None
77,None,None,None,None
78,None,None,None,None
84,None,None,None,None
85,None,None,None,None
88,None,None,None,None
89,None,None,None,None
90,None,None,None,None
91,None,None,None,None
92,None,None,None,None
94,None,None,None,None
95,None,None,None,None
96,None,None,None,None
98,None,None,None,None
99,None,None,None,None
101,None,None,None,None
102,None,None,None,None
106,None,None,None,None
108,None,None,None,None
110,None,None,None,None
112,None,None,None,None
114,None,None,None,None
115,None,None,None,None
116,None,None,None,None
121,None,None,None,None
122,None,None,None,None
127,None,None,None,None
129,None,None,None,None
130,None,None,None,None
131,None,None,None,None
134,None,None,None,None
135,None,None,None,None
136,None,None,None,None
137,None,None,None,None
139,None,None,None,None
140,None,None,None,None
142,None,None,None,None
143,None,None,None,None
145,None,None,None,None
147,None,None,None,None
148,None,None,None,None
151,None,None,None,None
153,None,None,None,None
154,None,None,None,None
160,None,None,None,None
162,None,None,None,None
