author_id,book_title,publisher,release_year,perlentaucher_url
474,Sünde Güte Blitz. Roman,Rowohlt Verlag,2007,https://www.perlentaucher.de/buch/georg-klein/suende-guete-blitz.html
474,Die Logik der Süße. Erzählungen,Rowohlt Verlag,2010,https://www.perlentaucher.de/buch/georg-klein/die-logik-der-suesse.html
474,Schund & Segen. Siebenundsiebzig abverlangte Texte,Rowohlt Verlag,2013,https://www.perlentaucher.de/buch/georg-klein/schund-segen.html
474,Die Zukunft des Mars. Roman,Rowohlt Verlag,2013,https://www.perlentaucher.de/buch/georg-klein/die-zukunft-des-mars.html
474,Miakro. Roman,Rowohlt Verlag,2018,https://www.perlentaucher.de/buch/georg-klein/miakro.html
474,Roman unserer Kindheit,Rowohlt Verlag,2010,https://www.perlentaucher.de/buch/georg-klein/roman-unserer-kindheit.html
475,Karl Heinz Zizala hat Krebs. Erzählung,Edition Selene,2000,https://www.perlentaucher.de/buch/stephan-alfare/karl-heinz-zizala-hat-krebs.html
476,Das neapolitanische Bett. Roman,Klaus Wagenbach Verlag,2005,https://www.perlentaucher.de/buch/birgit-mueller-wieland/das-neapolitanische-bett.html
477,Cafe Saratoga. Roman,Kiepenheuer und Witsch Verlag,2001,https://www.perlentaucher.de/buch/malin-schwerdtfeger/cafe-saratoga.html
477,Leichte Mädchen. Erzählungen,Kiepenheuer und Witsch Verlag,2001,https://www.perlentaucher.de/buch/malin-schwerdtfeger/leichte-maedchen.html
477,Delphi. Roman,Kiepenheuer und Witsch Verlag,2004,https://www.perlentaucher.de/buch/malin-schwerdtfeger/delphi.html
477,"Versuche, dein Leben zu machen. Als Jüdin versteckt in Berlin",Rowohlt Berlin Verlag,2008,https://www.perlentaucher.de/buch/margot-friedlander-malin-schwerdtfeger/versuche-dein-leben-zu-machen.html
478,Rücken an Rücken. Roman,S. Fischer Verlag,2011,https://www.perlentaucher.de/buch/julia-franck/ruecken-an-ruecken.html
478,Grenzübergänge. Autoren aus Ost und West erinnern sich,S. Fischer Verlag,2009,https://www.perlentaucher.de/buch/julia-franck/grenzuebergaenge.html
478,Die Mittagsfrau. Roman,S. Fischer Verlag,2007,https://www.perlentaucher.de/buch/julia-franck/die-mittagsfrau.html
478,Lagerfeuer. Roman,DuMont Verlag,2003,https://www.perlentaucher.de/buch/julia-franck/lagerfeuer.html
478,Bauchlandung. Geschichten zum Anfassen,DuMont Verlag,2000,https://www.perlentaucher.de/buch/julia-franck/bauchlandung.html
478,Liebediener. Roman,DuMont Verlag,1999,https://www.perlentaucher.de/buch/julia-franck/liebediener.html
479,Aspartam. Roman,Bilger Verlag,1999,https://www.perlentaucher.de/buch/daniel-goetsch/aspartam.html
479,X. Roman,Bilger Verlag,2004,https://www.perlentaucher.de/buch/daniel-goetsch/x.html
479,Fünfers Schatten. Roman,Klett-Cotta Verlag,2018,https://www.perlentaucher.de/buch/daniel-goetsch/fuenfers-schatten.html
479,Ein Niemand. Roman,Klett-Cotta Verlag,2016,https://www.perlentaucher.de/buch/daniel-goetsch/ein-niemand.html
479,Herz aus Sand. Roman,Bilger Verlag,2009,https://www.perlentaucher.de/buch/daniel-goetsch/herz-aus-sand.html
480,Der vergessliche Riese. Roman,Rowohlt Verlag,2019,https://www.perlentaucher.de/buch/david-wagner/der-vergessliche-riese.html
480,Ein Zimmer im Hotel,Rowohlt Verlag,2016,https://www.perlentaucher.de/buch/david-wagner/ein-zimmer-im-hotel.html
480,Drüben und drüben. Zwei deutsche Kindheiten,Rowohlt Verlag,2014,https://www.perlentaucher.de/buch/jochen-schmidt-david-wagner/drueben-und-drueben.html
480,Leben,Rowohlt Verlag,2013,https://www.perlentaucher.de/buch/david-wagner/leben.html
480,Mauer Park,Verbrecher Verlag,2013,https://www.perlentaucher.de/buch/david-wagner/mauer-park.html
480,Welche Farbe hat Berlin?,Verbrecher Verlag,2011,https://www.perlentaucher.de/buch/david-wagner/welche-farbe-hat-berlin.html
480,Vier Äpfel. Roman,Rowohlt Verlag,2009,https://www.perlentaucher.de/buch/david-wagner/vier-aepfel.html
480,Spricht das Kind. Roman,Droschl Verlag,2009,https://www.perlentaucher.de/buch/david-wagner/spricht-das-kind.html
480,Was alles fehlt. 12 Geschichten,Piper Verlag,2002,https://www.perlentaucher.de/buch/david-wagner/was-alles-fehlt.html
480,In Berlin,Nicolai Verlag,2001,https://www.perlentaucher.de/buch/david-wagner/in-berlin.html
