author_id,book_title,publisher,release_year,perlentaucher_url
155,"Seid gut zum Unkraut. Landschaften, Orte, Jahreszeiten",Fränkischer Tag Buchverlag,2002,"https://www.perlentaucher.de/buch/jochen-missfeldt/seid-gut-zum-unkraut.html"
155,"Gespiegelter Himmel. Roman",Alexander Fest Verlag,2001,"https://www.perlentaucher.de/buch/jochen-missfeldt/gespiegelter-himmel.html"
156,"Die Berliner Simulation. Erzählung",Hanani,2014,"https://www.perlentaucher.de/buch/bodo-morshaeuser/die-berliner-simulation.html"
156,"Und die Sonne scheint. Erzählung",Hanani,2014,"https://www.perlentaucher.de/buch/bodo-morshaeuser/und-die-sonne-scheint.html"
156,"Beute machen. Roman",Suhrkamp Verlag,2006,"https://www.perlentaucher.de/buch/bodo-morshaeuser/beute-machen.html"
156,"In seinen Armen das Kind. Roman",Suhrkamp Verlag,2002,"https://www.perlentaucher.de/buch/bodo-morshaeuser/in-seinen-armen-das-kind.html"
157,"Wölfinnen. Erzählungen II",Septime Verlag,2019,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/woelfinnen.html"
157,"Wanderer. Erzählungen I",Septime Verlag,2019,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/wanderer.html"
157,"Traumschiff. Roman",Marebuchverlag,2015,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/traumschiff.html"
157,"Die Niedertracht der Musik. Dreizehn Erzählungen",Tisch 7,2005,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/die-niedertracht-der-musik.html"
157,"Meere. Roman",Marebuchverlag,2003,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/meere.html"
157,"Buenos Aires. Anderswelt. Kybernetischer Roman",Berlin Verlag,2001,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/buenos-aires-anderswelt.html"
157,"In New York. Manhattan-Roman",Schöffling und Co. Verlag,2000,"https://www.perlentaucher.de/buch/alban-nikolai-herbst/in-new-york.html"
158,"Schon bald",Edition Korrespondenzen,2019,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/schon-bald.html"
158,"Jan, Janka, Sara und ich",Edition Korrespondenzen,2015,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/jan-janka-sara-und-ich.html"
158,"Die Erbschaft",Edition Korrespondenzen,2013,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/die-erbschaft.html"
158,"Südsudelbuch",Edition Korrespondenzen,2012,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/suedsudelbuch.html"
158,"Das Nichts in Venedig",Martin Wallimann Verlag,2010,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/das-nichts-in-venedig.html"
158,"Donauwürfel",Edition Korrespondenzen,2010,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/donauwuerfel.html"
158,"Erzählinseln. Reden für Dresden",Thelem Verlag,2009,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/erzaehlinseln.html"
158,"Oh, Roman",Edition Korrespondenzen,2007,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/oh-roman.html"
158,"Instabile Texte. Zu zweit",Edition Korrespondenzen,2005,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/instabile-texte.html"
158,"durch und durch. Müllheim/Thur in drei Kapiteln",Edition Korrespondenzen,2004,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/durch-und-durch.html"
158,"Nichts ist wie oder Rosa kehrt nicht zurück. Roman",Europäische Verlagsanstalt,1999,"https://www.perlentaucher.de/buch/zsuzsanna-gahse/nichts-ist-wie-oder-rosa-kehrt-nicht-zurueck.html"
159,"Johann Holtrop. Abriss der Gesellschaft. Roman",Suhrkamp Verlag,2012,"https://www.perlentaucher.de/buch/rainald-goetz/johann-holtrop.html"
159,"Loslabern. Gesprochen von Rainald Goetz",Intermedium records,2010,"https://www.perlentaucher.de/buch/rainald-goetz/loslabern-gesprochen-von-rainald-goetz-2010.html"
159,"Loslabern. Bericht",Suhrkamp Verlag,2009,"https://www.perlentaucher.de/buch/rainald-goetz/loslabern.html"
159,"Jahrzehnt der schönen Frauen",Merve Verlag,2001,"https://www.perlentaucher.de/buch/rainald-goetz/jahrzehnt-der-schoenen-frauen.html"
159,"Dekonspiratione. Erzählungen",Suhrkamp Verlag,2000,"https://www.perlentaucher.de/buch/rainald-goetz/dekonspiratione.html"
159,"Abfall für alle. Roman eines Jahres",Suhrkamp Verlag,1999,"https://www.perlentaucher.de/buch/rainald-goetz/abfall-fuer-alle.html"
159,"Jeff Koons. Stück",Suhrkamp Verlag,1998,"https://www.perlentaucher.de/buch/rainald-goetz/jeff-koons.html"
161,"Ein alter Herr. Novelle",Klöpfer und Meyer Verlag,2006,"https://www.perlentaucher.de/buch/gerhard-koepf/ein-alter-herr.html"
161,"Die Vorzüge der Windhunde. Essays gegen das Vergessen. Promenade",Klöpfer und Meyer Verlag,2004,"https://www.perlentaucher.de/buch/gerhard-koepf/die-vorzuege-der-windhunde.html"
166,"Die Fliegengöttin. Novelle",Kampa Verlag,2018,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/die-fliegengoettin.html"
166,"Jawaka . Roman",Aufbau Verlag,2015,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/jawaka.html"
166,"Wald aus Glas. Roman",Aufbau Verlag,2012,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/wald-aus-glas.html"
166,"Cowboysommer. Roman",Aufbau Verlag,2010,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/cowboysommer.html"
166,"Das Regenorchester. Roman",Aufbau Verlag,2008,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/das-regenorchester.html"
166,"Der Glückliche. Novelle",Aufbau Verlag,2005,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/der-glueckliche.html"
166,"Der Papierkönig. Roman",Aufbau Verlag,2003,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/der-papierkoenig.html"
166,"Schattenparadies. (Ab 12 Jahre)",Carlsen Verlag,2001,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/schattenparadies.html"
166,"Von Hund zu Hund. Geschichten aus dem Koffer des Apothekers",Kiepenheuer und Witsch Verlag,2001,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/von-hund-zu-hund.html"
166,"Die Namenlosen. Roman",Kiepenheuer und Witsch Verlag,2000,"https://www.perlentaucher.de/buch/hansjoerg-schertenleib/die-namenlosen.html"
167,"Westend. Roman",Rowohlt Verlag,2019,"https://www.perlentaucher.de/buch/martin-mosebach/westend.html"
167,"Die 21. Eine Reise ins Land der koptischen Martyrer",Rowohlt Verlag,2018,"https://www.perlentaucher.de/buch/martin-mosebach/die-21.html"
167,"Das Leben ist kurz. Zwölf Bagatellen",Rowohlt Verlag,2016,"https://www.perlentaucher.de/buch/martin-mosebach/das-leben-ist-kurz.html"
167,"Mogador. Roman",Rowohlt Verlag,2016,"https://www.perlentaucher.de/buch/martin-mosebach/mogador.html"
167,"Das Blutbuchenfest. Roman",Carl Hanser Verlag,2014,"https://www.perlentaucher.de/buch/martin-mosebach/das-blutbuchenfest.html"
167,"Als das Reisen noch geholfen hat. Von Büchern und Orten",Carl Hanser Verlag,2011,"https://www.perlentaucher.de/buch/martin-mosebach/als-das-reisen-noch-geholfen-hat.html"
167,"Das Rot des Apfels. Tage mit einem Maler",zu Klampen Verlag,2011,"https://www.perlentaucher.de/buch/martin-mosebach/das-rot-des-apfels.html"
167,"Was davor geschah. Roman",Carl Hanser Verlag,2010,"https://www.perlentaucher.de/buch/martin-mosebach/was-davor-geschah.html"
167,"Die schöne Gewohnheit zu leben. Eine italienische Reise",Berlin Verlag,2010,"https://www.perlentaucher.de/buch/martin-mosebach/die-schoene-gewohnheit-zu-leben.html"
167,"Rotkäppchen und der Wolf. Ein Drama",Hörbuch Hamburg,2008,"https://www.perlentaucher.de/buch/martin-mosebach/rotkaeppchen-und-der-wolf.html"
167,"Stadt der wilden Hunde. Nachrichten aus dem alltäglichen Indien",Carl Hanser Verlag,2008,"https://www.perlentaucher.de/buch/martin-mosebach/stadt-der-wilden-hunde.html"
167,"Der Mond und das Mädchen. Roman",Carl Hanser Verlag,2007,"https://www.perlentaucher.de/buch/martin-mosebach/der-mond-und-das-maedchen.html"
167,"Häresie der Formlosigkeit. Die römische Liturgie und ihr Feind",Carl Hanser Verlag,2007,"https://www.perlentaucher.de/buch/martin-mosebach/haeresie-der-formlosigkeit-die-roemische-liturgie-und-ihr-feind-2007.html"
167,"Schöne Literatur. Essays",Carl Hanser Verlag,2006,"https://www.perlentaucher.de/buch/martin-mosebach/schoene-literatur.html"
167,"Du sollst dir ein Bild machen. Über alte und neue Meister",zu Klampen Verlag,2005,"https://www.perlentaucher.de/buch/martin-mosebach/du-sollst-dir-ein-bild-machen.html"
167,"Das Beben. Roman",Carl Hanser Verlag,2005,"https://www.perlentaucher.de/buch/martin-mosebach/das-beben.html"
167,"Häresie der Formlosigkeit. Die römische Liturgie und ihr Feind",Karolinger Verlag,2002,"https://www.perlentaucher.de/buch/martin-mosebach/haeresie-der-formlosigkeit.html"
167,"Der Nebelfürst. Roman",Die Andere Bibliothek/Eichborn,2001,"https://www.perlentaucher.de/buch/martin-mosebach/der-nebelfuerst.html"
167,"Eine lange Nacht. Roman",Aufbau Verlag,2000,"https://www.perlentaucher.de/buch/martin-mosebach/eine-lange-nacht.html"
169,"Der Taumel. Roman",Carl Hanser Verlag,2000,"https://www.perlentaucher.de/buch/libuse-monikova/der-taumel.html"
170,"Warum wir zusammen sind. Roman",Jung und Jung Verlag,2019,"https://www.perlentaucher.de/buch/martin-r-dean/warum-wir-zusammen-sind.html"
170,"Verbeugung vor Spiegeln. Über das Eigene und das Fremde",Jung und Jung Verlag,2015,"https://www.perlentaucher.de/buch/martin-r-dean/verbeugung-vor-spiegeln.html"
170,"Falsches Quartett. Roman",Jung und Jung Verlag,2014,"https://www.perlentaucher.de/buch/martin-r-dean/falsches-quartett.html"
170,"Ein Koffer voller Wünsche. Roman",Jung und Jung Verlag,2011,"https://www.perlentaucher.de/buch/martin-r-dean/ein-koffer-voller-wuensche.html"
170,"Meine Väter. Roman",Carl Hanser Verlag,2003,"https://www.perlentaucher.de/buch/martin-r-dean/meine-vaeter.html"
173,"Durch die Erde ein Riss - Ein Lebenslauf. Ungekürzte Lesung mit Kurt Böwe (2 mp3-CDs)",Der Audio Verlag (DAV),2020,"https://www.perlentaucher.de/buch/erich-loest/durch-die-erde-ein-riss-ein-lebenslauf.html"
173,"Gelindes Grausen. Tagebuch 2011-2013",Mitteldeutscher Verlag,2014,"https://www.perlentaucher.de/buch/erich-loest/gelindes-grausen.html"
173,"Man ist ja keine achtzig mehr. Tagebuch",Steidl Verlag,2010,"https://www.perlentaucher.de/buch/erich-loest/man-ist-ja-keine-achtzig-mehr.html"
173,"Wäschekorb. Erzählung",Steidl Verlag,2010,"https://www.perlentaucher.de/buch/erich-loest/waeschekorb.html"
173,"Löwenstadt. Roman",Steidl Verlag,2009,"https://www.perlentaucher.de/buch/erich-loest/loewenstadt.html"
173,"Einmal Exil und zurück",Steidl Verlag,2008,"https://www.perlentaucher.de/buch/erich-loest/einmal-exil-und-zurueck.html"
173,"Der elfte Mann. Roman",dtv,2006,"https://www.perlentaucher.de/buch/erich-loest/der-elfte-mann.html"
173,"Der Mörder saß im Wembley-Stadion. Kriminalroman",Steidl Verlag,2006,"https://www.perlentaucher.de/buch/erich-loest/der-moerder-sass-im-wembley-stadion.html"
173,"Sommergewitter. Roman",Steidl Verlag,2005,"https://www.perlentaucher.de/buch/erich-loest/sommergewitter.html"
175,"peter weibel. das offene werk 1964-1979. Ausstellungskatalog",Hatje Cantz Verlag,2006,"https://www.perlentaucher.de/buch/nadja-rottner-peter-weibel/peter-weibel-das-offene-werk-1964-1979.html"
175,"Gego 1957-1988. Thinking the Line",Hatje Cantz Verlag,2006,"https://www.perlentaucher.de/buch/nadja-rottner-peter-weibel/gego-1957-1988.html"
175,"Ruth Vollmer 1961-1978. Thinking the Line",Hatje Cantz Verlag,2006,"https://www.perlentaucher.de/buch/nadja-rottner-peter-weibel/ruth-vollmer-1961-1978.html"
175,"Lenz, später. Unvollendete Erzählung",Verlag Im Waldgut,2003,"https://www.perlentaucher.de/buch/peter-weibel/lenz-spaeter.html"
176,"Seltsame Vögel fliegen vorbei",Berlin Verlag,2011,"https://www.perlentaucher.de/buch/keto-von-waberer/seltsame-voegel-fliegen-vorbei.html"
176,"Umarmungen. Erzählungen",Berlin Verlag,2007,"https://www.perlentaucher.de/buch/keto-von-waberer/umarmungen.html"
176,"Simon. Die Abenteuer eines Tapirs",Berlin Verlag,2005,"https://www.perlentaucher.de/buch/keto-von-waberer/simon.html"
176,"Schwester",Berlin Verlag,2002,"https://www.perlentaucher.de/buch/keto-von-waberer/schwester.html"
176,"Mysterien eines Feinkostladens. Erotische Geschichten",Kiepenheuer und Witsch Verlag,2000,"https://www.perlentaucher.de/buch/keto-von-waberer/mysterien-eines-feinkostladens.html"
176,"Das Weiß im Auge des Feindes. 4 Liebesgeschichten",Kiepenheuer und Witsch Verlag,1999,"https://www.perlentaucher.de/buch/keto-von-waberer/das-weiss-im-auge-des-feindes.html"
180,"Blösch. Roman, 2 MP3-CDs",Christoph Merian Verlag,2011,"https://www.perlentaucher.de/buch/beat-sterchi/bloesch.html"
182,"Ein langes Jahr. Roman",Jung und Jung Verlag,2016,"https://www.perlentaucher.de/buch/eva-schmidt/ein-langes-jahr.html"
183,"Die große Freiheit des Ferenc Puskas. Roman",Zsolnay Verlag,2011,"https://www.perlentaucher.de/buch/evelyn-schlag/die-grosse-freiheit-des-ferenc-puskas.html"
183,"Architektur einer Liebe. Roman",Zsolnay Verlag,2006,"https://www.perlentaucher.de/buch/evelyn-schlag/architektur-einer-liebe.html"
183,"Das L in Laura. Roman",Zsolnay Verlag,2003,"https://www.perlentaucher.de/buch/evelyn-schlag/das-l-in-laura.html"
183,"Brauchst du den Schlaf dieser Nacht. Gedichte",Zsolnay Verlag,2002,"https://www.perlentaucher.de/buch/evelyn-schlag/brauchst-du-den-schlaf-dieser-nacht.html"
183,"Das Talent meiner Frau. Gedichte",Residenz Verlag,1999,"https://www.perlentaucher.de/buch/evelyn-schlag/das-talent-meiner-frau.html"
185,"Fremd genug",Insel Verlag,2009,"https://www.perlentaucher.de/buch/erica-pedretti/fremd-genug.html"
186,"Die Agonie des Schmetterlings. Böse Geschichten",Xanthippe Verlag,2015,"https://www.perlentaucher.de/buch/helen-meier/die-agonie-des-schmetterlings.html"
186,"Kleine Beweise der Freundschaft. Geschichten und Texte",Xanthippe Verlag,2014,"https://www.perlentaucher.de/buch/helen-meier/kleine-beweise-der-freundschaft.html"
186,"Schlafwandel. Erzählung",Ammann Verlag,2006,"https://www.perlentaucher.de/buch/helen-meier/schlafwandel.html"
186,"Liebe Stimme",Ammann Verlag,2000,"https://www.perlentaucher.de/buch/helen-meier/liebe-stimme.html"
191,"Die Märchen. Illustriert von Nikolaus Heidelbach",Carl Hanser Verlag,2019,"https://www.perlentaucher.de/buch/nikolaus-heidelbach-michael-koehlmeier/die-maerchen.html"
191,"Erwarten Sie nicht, dass ich mich dumm stelle. Reden gegen das Vergessen",dtv,2018,"https://www.perlentaucher.de/buch/michael-koehlmeier/erwarten-sie-nicht-dass-ich-mich-dumm-stelle.html"
191,"Bruder und Schwester Lenobel. Roman",Hanser Berlin,2018,"https://www.perlentaucher.de/buch/michael-koehlmeier/bruder-und-schwester-lenobel.html"
191,"Der Mann, der Verlorenes wiederfindet. Novelle",Carl Hanser Verlag,2017,"https://www.perlentaucher.de/buch/michael-koehlmeier/der-mann-der-verlorenes-wiederfindet.html"
191,"Der Mensch ist verschieden. Dreiunddreißig Charaktere",Haymon Verlag,2017,"https://www.perlentaucher.de/buch/monika-helfer-michael-koehlmeier/der-mensch-ist-verschieden.html"
191,"Ein Vorbild für die Tiere. Gedichte",Carl Hanser Verlag,2017,"https://www.perlentaucher.de/buch/michael-koehlmeier/ein-vorbild-fuer-die-tiere.html"
191,"Das Mädchen mit dem Fingerhut. Roman",Carl Hanser Verlag,2016,"https://www.perlentaucher.de/buch/michael-koehlmeier/das-maedchen-mit-dem-fingerhut.html"
191,"Zwei Herren am Strand. Roman",Carl Hanser Verlag,2014,"https://www.perlentaucher.de/buch/michael-koehlmeier/zwei-herren-am-strand.html"
191,"Die Abenteuer des Joel Spazierer - Ungekürzte Lesung. 4 MP3-CDs",DHV - Der Hörverlag,2013,"https://www.perlentaucher.de/buch/michael-koehlmeier/die-abenteuer-des-joel-spazierer-ungekuerzte-lesung.html"
191,"Der Liebhaber bald nach dem Frühstück",Carl Hanser Verlag,2013,"https://www.perlentaucher.de/buch/michael-koehlmeier/der-liebhaber-bald-nach-dem-fruehstueck.html"
191,"Die Abenteuer des Joel Spazierer. Roman",Carl Hanser Verlag,2013,"https://www.perlentaucher.de/buch/michael-koehlmeier/die-abenteuer-des-joel-spazierer.html"
191,"Rosie und der Urgroßvater. (Ab 10 Jahre)",Carl Hanser Verlag,2010,"https://www.perlentaucher.de/buch/monika-helfer-michael-koehlmeier/rosie-und-der-urgrossvater.html"
191,"Madalyn. Roman",Carl Hanser Verlag,2010,"https://www.perlentaucher.de/buch/michael-koehlmeier/madalyn.html"
191,"Mitten auf der Straße. Die Erzählungen",Deuticke Verlag,2009,"https://www.perlentaucher.de/buch/michael-koehlmeier/mitten-auf-der-strasse.html"
191,"Idylle mit ertrinkendem Hund. Novelle",Deuticke Verlag,2008,"https://www.perlentaucher.de/buch/michael-koehlmeier/idylle-mit-ertrinkendem-hund.html"
191,"Abendland. Roman",Carl Hanser Verlag,2007,"https://www.perlentaucher.de/buch/michael-koehlmeier/abendland.html"
191,"Der Spielverderber Mozarts. Novelle",Deuticke Verlag,2007,"https://www.perlentaucher.de/buch/michael-koehlmeier/der-spielverderber-mozarts.html"
191,"Nachts um eins am Telefon",Deuticke Verlag,2005,"https://www.perlentaucher.de/buch/michael-koehlmeier/nachts-um-eins-am-telefon.html"
191,"Roman von Montag bis Freitag. 38 Stories",Deuticke Verlag,2004,"https://www.perlentaucher.de/buch/michael-koehlmeier/roman-von-montag-bis-freitag.html"
191,"Der Tag, an dem Emilio Zanetti berühmt war. Novelle",Deuticke Verlag,2002,"https://www.perlentaucher.de/buch/michael-koehlmeier/der-tag-an-dem-emilio-zanetti-beruehmt-war.html"
191,"Geh mit mir. Roman",Piper Verlag,2000,"https://www.perlentaucher.de/buch/michael-koehlmeier/geh-mit-mir.html"
191,"Geschichten von der Bibel. Von der Erschaffung der Welt bis Josef in Ägypten",Piper Verlag,2000,"https://www.perlentaucher.de/buch/michael-koehlmeier/geschichten-von-der-bibel.html"
192,"Lexikon des Lebens",Matthes und Seitz Berlin,2017,"https://www.perlentaucher.de/buch/wolfgang-hegewald/lexikon-des-lebens.html"
192,"Herz in Sicht. Roman",Matthes und Seitz,2014,"https://www.perlentaucher.de/buch/wolfgang-hegewald/herz-in-sicht.html"
192,"Fegefeuernachmittag. Mein Leben. Von ihm selbst erzählt. Kolportageroman",Matthes und Seitz,2009,"https://www.perlentaucher.de/buch/wolfgang-hegewald/fegefeuernachmittag.html"
193,"Child in Time. Ein literarisches Bilderbuch über die Zumutungen des Jungseins",Faber und Faber,2019,"https://www.perlentaucher.de/buch/josef-haslinger/child-in-time.html"
193,"Mein Fall",S. Fischer Verlag,2020,"https://www.perlentaucher.de/buch/josef-haslinger/mein-fall.html"
193,"Jachymov. Roman",S. Fischer Verlag,2011,"https://www.perlentaucher.de/buch/josef-haslinger/jachymov.html"
193,"Phi Phi Island. Ein Bericht",S. Fischer Verlag,2007,"https://www.perlentaucher.de/buch/josef-haslinger/phi-phi-island.html"
193,"Zugvögel. Erzählungen",S. Fischer Verlag,2006,"https://www.perlentaucher.de/buch/josef-haslinger/zugvoegel.html"
193,"Wie werde ich ein verdammt guter Schriftsteller?. Berichte aus der Werkstatt",Suhrkamp Verlag,2005,"https://www.perlentaucher.de/buch/josef-haslinger-hans-ulrich-treichel/wie-werde-ich-ein-verdammt-guter-schriftsteller.html"
193,"Klasse Burschen. Essays",S. Fischer Verlag,2001,"https://www.perlentaucher.de/buch/josef-haslinger/klasse-burschen.html"
193,"Das Vaterspiel. Roman",S. Fischer Verlag,2000,"https://www.perlentaucher.de/buch/josef-haslinger/das-vaterspiel.html"
194,"Ich habe große Städte gesehen. Die Gedichte",Diogenes Verlag,2019,"https://www.perlentaucher.de/buch/joerg-fauser/ich-habe-grosse-staedte-gesehen.html"
194,"Rohstoff. Roman",Diogenes Verlag,2019,"https://www.perlentaucher.de/buch/joerg-fauser/rohstoff.html"
194,"Das Schlangenmaul. Roman",Diogenes Verlag,2019,"https://www.perlentaucher.de/buch/joerg-fauser/das-schlangenmaul.html"
194,"Rohstoff Elements",Diogenes Verlag,2019,"https://www.perlentaucher.de/buch/joerg-fauser/rohstoff-elements.html"
194,"Der Strand der Städte - Gesammelte journalistische Arbeiten 1959-1987. Jörg-Fauser-Edition Band 8",Alexander Verlag,2009,"https://www.perlentaucher.de/buch/joerg-fauser/der-strand-der-staedte-gesammelte-journalistische-arbeiten-1959-1987-joerg-fauser-edition-band-8.html"
194,"Die Tournee. Romanfragment",Alexander Verlag,2007,"https://www.perlentaucher.de/buch/joerg-fauser/die-tournee.html"
194,"Der Schneemann. 6 CDs",Hörbuch Hamburg,2007,"https://www.perlentaucher.de/buch/joerg-fauser/der-schneemann.html"
194,"Lese-Stoff. Von Joseph Roth bis Eric Ambler",Neue Kritik Verlag,2003,"https://www.perlentaucher.de/buch/joerg-fauser/lese-stoff.html"
196,"Die italienische Begeisterung. Roman",Kiepenheuer und Witsch Verlag,2008,"https://www.perlentaucher.de/buch/gerd-peter-eigner/die-italienische-begeisterung.html"
197,"Lawrence und wir",Diaphanes Verlag,2015,"https://www.perlentaucher.de/buch/jochen-beyse/lawrence-und-wir.html"
197,"Rebellion. Zwischenbericht",Diaphanes Verlag,2013,"https://www.perlentaucher.de/buch/jochen-beyse/rebellion.html"
197,"Fremdenführung. Erzählung",Suhrkamp Verlag,2000,"https://www.perlentaucher.de/buch/jochen-beyse/fremdenfuehrung.html"
208,"Meine armen Lieblinge. Erzählungen",Droschl Verlag,2003,"https://www.perlentaucher.de/buch/birgit-kempker/meine-armen-lieblinge.html"
208,"Die Wurzel des freien Radicalen ist Herz / Ich sage so viel Kafka wie ich will. Zwei Hörstücke",Urs Engeler Editor,2001,"https://www.perlentaucher.de/buch/birgit-kempker/die-wurzel-des-freien-radicalen-ist-herz-ich-sage-so-viel-kafka-wie-ich-will.html"
208,"Mike und Jane",Droschl Verlag,2001,"https://www.perlentaucher.de/buch/birgit-kempker/mike-und-jane.html"
210,"Schweigekind. Roman",Transit Buchverlag,2018,"https://www.perlentaucher.de/buch/gert-heidenreich/schweigekind.html"
210,"Der Fall. Kriminalroman",Klett-Cotta Verlag,2014,"https://www.perlentaucher.de/buch/gert-heidenreich/der-fall.html"
210,"Mein ist der Tod. Kriminalroman",Langen Müller Verlag,2012,"https://www.perlentaucher.de/buch/gert-heidenreich/mein-ist-der-tod.html"
210,"Das Fest der Fliegen. Kriminalroman",Langen Müller Verlag,2009,"https://www.perlentaucher.de/buch/gert-heidenreich/das-fest-der-fliegen.html"
210,"Die Nacht der Händler. Roman",Langen Müller Verlag,2009,"https://www.perlentaucher.de/buch/gert-heidenreich/die-nacht-der-haendler.html"
210,"Im Dunkel der Zeit. Roman",Nymphenburger Verlagsbuchhandlung,2007,"https://www.perlentaucher.de/buch/gert-heidenreich/im-dunkel-der-zeit.html"
210,"Thomas Gottschalk. Die Biografie",Deutsche Verlags-Anstalt (DVA),2004,"https://www.perlentaucher.de/buch/gert-heidenreich/thomas-gottschalk.html"
210,"Der Mann, der nicht ankommen konnte. Erzählungen",Deutsche Verlags-Anstalt (DVA),2000,"https://www.perlentaucher.de/buch/gert-heidenreich/der-mann-der-nicht-ankommen-konnte.html"
213,"Brendels Fantasie. Roman",C. Bertelsmann Verlag,2009,"https://www.perlentaucher.de/buch/guenther-freitag/brendels-fantasie.html"
214,"Curriculum eines Grabräubers. Erzählungen",Nagel und Kimche Verlag,2000,"https://www.perlentaucher.de/buch/dante-andrea-franzetti/curriculum-eines-grabraeubers.html"
215,"Stadt der Verlierer. Roman",Carl Hanser Verlag,2007,"https://www.perlentaucher.de/buch/lilian-faschinger/stadt-der-verlierer.html"
215,"Paarweise. Acht Pariser Episoden",Kiepenheuer und Witsch Verlag,2002,"https://www.perlentaucher.de/buch/lilian-faschinger/paarweise.html"
215,"Wiener Passion. Roman",Kiepenheuer und Witsch Verlag,1999,"https://www.perlentaucher.de/buch/lilian-faschinger/wiener-passion.html"
217,"Die Kanzlerin. Roman",Lenos Verlag,2009,"https://www.perlentaucher.de/buch/fritz-h-dinkelmann/die-kanzlerin.html"
225,"Drehtür. Roman",Kiepenheuer und Witsch Verlag,2016,"https://www.perlentaucher.de/buch/katja-lange-mueller/drehtuer.html"
225,"Böse Schafe. Roman",Kiepenheuer und Witsch Verlag,2007,"https://www.perlentaucher.de/buch/katja-lange-mueller/boese-schafe.html"
225,"Die Enten, die Frauen und die Wahrheit. Erzählungen und Miniaturen",Kiepenheuer und Witsch Verlag,2003,"https://www.perlentaucher.de/buch/katja-lange-mueller/die-enten-die-frauen-und-die-wahrheit.html"
225,"Vom Fisch bespuckt. Erzählungen",Kiepenheuer und Witsch Verlag,2002,"https://www.perlentaucher.de/buch/katja-lange-mueller/vom-fisch-bespuckt.html"
225,"Die Letzten. Aufzeichnungen aus Udo Posbichs Druckerei",Kiepenheuer und Witsch Verlag,2000,"https://www.perlentaucher.de/buch/katja-lange-mueller/die-letzten.html"
226,"Schule der Indienfahrer",Stroemfeld Verlag,2017,"https://www.perlentaucher.de/buch/friederike-kretzen/schule-der-indienfahrer.html"
226,"Natascha, Véronique und Paul",Stroemfeld Verlag,2012,"https://www.perlentaucher.de/buch/friederike-kretzen/natascha-veronique-und-paul.html"
226,"Weißes Album. Roman",Nagel und Kimche Verlag,2007,"https://www.perlentaucher.de/buch/friederike-kretzen/weisses-album.html"
226,"Übungen zu einem Aufstand. Roman",Stroemfeld Verlag,2002,"https://www.perlentaucher.de/buch/friederike-kretzen/uebungen-zu-einem-aufstand.html"
228,"Die Kunst des unterirdischen Fliegens. Roman",Langen Müller Verlag,2015,"https://www.perlentaucher.de/buch/wolfgang-hermann/die-kunst-des-unterirdischen-fliegens.html"
228,"Herr Faustini und der Mann im Hund. Roman",Deuticke Verlag,2008,"https://www.perlentaucher.de/buch/wolfgang-hermann/herr-faustini-und-der-mann-im-hund.html"
228,"Herr Faustini verreist",Deuticke Verlag,2006,"https://www.perlentaucher.de/buch/wolfgang-hermann/herr-faustini-verreist.html"
228,"Das Gesicht in der Tiefe der Straße. Momente einer Stadt",Otto Müller Verlag,2004,"https://www.perlentaucher.de/buch/wolfgang-hermann/das-gesicht-in-der-tiefe-der-strasse.html"
228,"Das japanische Fährtenbuch",Neugebauer Verlag,2004,"https://www.perlentaucher.de/buch/wolfgang-hermann/das-japanische-faehrtenbuch.html"
228,"Fliehende Landschaft. Roman",Haymon Verlag,2000,"https://www.perlentaucher.de/buch/wolfgang-hermann/fliehende-landschaft.html"
229,"Wo wirst du sein. Roman",S. Fischer Verlag,2010,"https://www.perlentaucher.de/buch/lukas-hammerstein/wo-wirst-du-sein.html"
229,"Video. Roman",S. Fischer Verlag,2006,"https://www.perlentaucher.de/buch/lukas-hammerstein/video.html"
229,"Die 120 Tage von Berlin. Roman",S. Fischer Verlag,2003,"https://www.perlentaucher.de/buch/lukas-hammerstein/die-120-tage-von-berlin.html"
